sale_id,sale_date,store,region,product,category,supplier,quantity,unit_price,unit_cost,revenue,gross_margin,member_id,is_member
5827,2025-04-14,Bellevue,Puget Sound,Headlamp 400,Camping,Sanko Technical,1,44.00,16.00,44.00,28.00,1051,Y
5828,2025-04-14,Eugene,Willamette,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,2,20.40,8.50,40.80,23.80,1059,Y
5829,2025-04-14,Tacoma,Puget Sound,Ski Skins,Snow,Nordvik Outdoor,3,199.00,84.00,597.00,345.00,,N
5830,2025-04-14,Bellingham,North Cascades,Titanium Cook Set,Camping,Sanko Technical,1,115.00,47.00,115.00,68.00,1040,Y
5831,2025-04-14,Boise,Inland,Trail Runner GTX,Footwear,Fraser Valley Rubber,1,149.00,61.00,149.00,88.00,1003,Y
5832,2025-04-15,Seattle Flagship,Puget Sound,Titanium Cook Set,Camping,Sanko Technical,1,115.00,47.00,115.00,68.00,1011,Y
5833,2025-04-15,Tacoma,Puget Sound,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1033,Y
5834,2025-04-15,Seattle Flagship,Puget Sound,Titanium Cook Set,Camping,Sanko Technical,1,115.00,47.00,115.00,68.00,1036,Y
5835,2025-04-15,Bellingham,North Cascades,Cascade Camp Stove,Camping,Kitsap Forge,2,84.00,34.00,168.00,100.00,1001,Y
5836,2025-04-15,Portland Pearl,Willamette,Stormbreak Rain Jacket,Apparel,Cascade Textiles,2,169.00,68.00,338.00,202.00,1042,Y
5837,2025-04-15,Bellingham,North Cascades,Cascade Camp Stove,Camping,Kitsap Forge,1,84.00,34.00,84.00,50.00,1020,Y
5838,2025-04-15,Portland Pearl,Willamette,Belay Device,Climbing,Kitsap Forge,2,49.00,19.00,98.00,60.00,1032,Y
5839,2025-04-15,Seattle Flagship,Puget Sound,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,203.15,98.00,203.15,105.15,1047,Y
5840,2025-04-16,Portland Pearl,Willamette,Approach Shoe,Footwear,Fraser Valley Rubber,1,129.00,52.00,129.00,77.00,1032,Y
5841,2025-04-16,Bellingham,North Cascades,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1005,Y
5842,2025-04-16,Portland Pearl,Willamette,Headlamp 400,Camping,Sanko Technical,3,44.00,16.00,132.00,84.00,1056,Y
5843,2025-04-16,Bellingham,North Cascades,Dry Bag 30L,Water,Fraser Valley Rubber,2,42.00,17.00,84.00,50.00,,N
5844,2025-04-16,Boise,Inland,Approach Shoe,Footwear,Fraser Valley Rubber,1,129.00,52.00,129.00,77.00,1026,Y
5845,2025-04-16,Bellingham,North Cascades,Snowshoe Kit,Snow,Kitsap Forge,3,179.00,76.00,537.00,309.00,,N
5846,2025-04-16,Portland Pearl,Willamette,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1052,Y
5847,2025-04-16,Boise,Inland,Trailhead Sleeping Pad,Camping,Sanko Technical,2,99.00,41.00,198.00,116.00,1003,Y
5848,2025-04-17,Seattle Flagship,Puget Sound,Titanium Cook Set,Camping,Sanko Technical,1,115.00,47.00,115.00,68.00,1026,Y
5849,2025-04-17,Boise,Inland,Headlamp 400,Camping,Sanko Technical,2,44.00,16.00,88.00,56.00,1040,Y
5850,2025-04-17,Seattle Flagship,Puget Sound,Snowshoe Kit,Snow,Kitsap Forge,1,179.00,76.00,179.00,103.00,1030,Y
5851,2025-04-17,Portland Pearl,Willamette,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,1006,Y
5852,2025-04-17,Tacoma,Puget Sound,Ridgeline 3P Tent,Camping,Cascade Textiles,1,419.00,168.00,419.00,251.00,1005,Y
5853,2025-04-17,Eugene,Willamette,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1025,Y
5854,2025-04-17,Seattle Flagship,Puget Sound,Alpine 45L Pack,Camping,Olympic Down Works,1,189.00,78.00,189.00,111.00,,N
5855,2025-04-17,Seattle Flagship,Puget Sound,Summit Shell Jacket,Apparel,Cascade Textiles,1,299.00,121.00,299.00,178.00,1001,Y
5856,2025-04-17,Seattle Flagship,Puget Sound,Quickdraw Set of 6,Climbing,Nordvik Outdoor,1,155.00,62.00,155.00,93.00,1033,Y
5857,2025-04-18,Eugene,Willamette,Cascade Camp Stove,Camping,Kitsap Forge,3,84.00,34.00,252.00,150.00,1032,Y
5858,2025-04-18,Bellevue,Puget Sound,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,1002,Y
5859,2025-04-18,Boise,Inland,Stormbreak Rain Jacket,Apparel,Cascade Textiles,3,169.00,68.00,507.00,303.00,,N
5860,2025-04-18,Bellevue,Puget Sound,Vertex Climbing Harness,Climbing,Kitsap Forge,2,105.00,43.00,210.00,124.00,1055,Y
5861,2025-04-18,Spokane,Inland,Summit Shell Jacket,Apparel,Cascade Textiles,1,299.00,121.00,299.00,178.00,1030,Y
5862,2025-04-18,Portland Pearl,Willamette,Summit Shell Jacket,Apparel,Cascade Textiles,1,299.00,121.00,299.00,178.00,1008,Y
5863,2025-04-19,Tacoma,Puget Sound,Headlamp 400,Camping,Sanko Technical,2,44.00,16.00,88.00,56.00,1001,Y
5864,2025-04-19,Bellingham,North Cascades,Alpine 45L Pack,Camping,Olympic Down Works,2,189.00,78.00,378.00,222.00,1022,Y
5865,2025-04-19,Eugene,Willamette,Ridgeline 3P Tent,Camping,Cascade Textiles,1,419.00,168.00,419.00,251.00,1030,Y
5866,2025-04-19,Tacoma,Puget Sound,Belay Device,Climbing,Kitsap Forge,1,49.00,19.00,49.00,30.00,1031,Y
5867,2025-04-19,Tacoma,Puget Sound,Alpine 45L Pack,Camping,Olympic Down Works,2,189.00,78.00,378.00,222.00,1058,Y
5868,2025-04-19,Boise,Inland,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1005,Y
5869,2025-04-19,Portland Pearl,Willamette,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,2,24.00,8.50,48.00,31.00,1032,Y
5870,2025-04-19,Portland Pearl,Willamette,Headlamp 400,Camping,Sanko Technical,3,44.00,16.00,132.00,84.00,1018,Y
5871,2025-04-20,Tacoma,Puget Sound,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,1003,Y
5872,2025-04-20,Bellevue,Puget Sound,Stormbreak Rain Jacket,Apparel,Cascade Textiles,1,169.00,68.00,169.00,101.00,1058,Y
5873,2025-04-20,Tacoma,Puget Sound,Fleece Quarter-Zip,Apparel,Cascade Textiles,1,79.00,31.00,79.00,48.00,1025,Y
5874,2025-04-20,Portland Pearl,Willamette,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,1046,Y
5875,2025-04-20,Bellevue,Puget Sound,Trail Runner GTX,Footwear,Fraser Valley Rubber,1,149.00,61.00,149.00,88.00,1037,Y
5876,2025-04-20,Tacoma,Puget Sound,Titanium Cook Set,Camping,Sanko Technical,2,97.75,47.00,195.50,101.50,1047,Y
5877,2025-04-20,Bellevue,Puget Sound,Cascade Camp Stove,Camping,Kitsap Forge,2,84.00,34.00,168.00,100.00,1056,Y
5878,2025-04-21,Spokane,Inland,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,,N
5879,2025-04-21,Bellingham,North Cascades,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1018,Y
5880,2025-04-21,Bellingham,North Cascades,Dry Bag 30L,Water,Fraser Valley Rubber,2,42.00,17.00,84.00,50.00,,N
5881,2025-04-21,Portland Pearl,Willamette,Belay Device,Climbing,Kitsap Forge,3,49.00,19.00,147.00,90.00,1012,Y
5882,2025-04-21,Eugene,Willamette,Ridgeline 3P Tent,Camping,Cascade Textiles,1,419.00,168.00,419.00,251.00,1036,Y
5883,2025-04-21,Portland Pearl,Willamette,Dry Bag 30L,Water,Fraser Valley Rubber,1,42.00,17.00,42.00,25.00,1053,Y
5884,2025-04-22,Seattle Flagship,Puget Sound,Dry Bag 30L,Water,Fraser Valley Rubber,3,42.00,17.00,126.00,75.00,1046,Y
5885,2025-04-22,Spokane,Inland,Trail Runner GTX,Footwear,Fraser Valley Rubber,1,149.00,61.00,149.00,88.00,1037,Y
5886,2025-04-22,Portland Pearl,Willamette,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,3,59.00,22.00,177.00,111.00,1029,Y
5887,2025-04-22,Portland Pearl,Willamette,Trail Convertible Pant,Apparel,Cascade Textiles,1,89.00,36.00,89.00,53.00,1040,Y
5888,2025-04-22,Spokane,Inland,Ski Skins,Snow,Nordvik Outdoor,2,199.00,84.00,398.00,230.00,1026,Y
5889,2025-04-22,Bellevue,Puget Sound,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,2,59.00,22.00,118.00,74.00,1031,Y
5890,2025-04-22,Tacoma,Puget Sound,Titanium Cook Set,Camping,Sanko Technical,3,115.00,47.00,345.00,204.00,1043,Y
5891,2025-04-22,Bellingham,North Cascades,Stormbreak Rain Jacket,Apparel,Cascade Textiles,2,169.00,68.00,338.00,202.00,1040,Y
5892,2025-04-22,Spokane,Inland,Chalk Bag,Climbing,Kitsap Forge,3,26.00,9.00,78.00,51.00,1046,Y
5893,2025-04-22,Boise,Inland,Vertex Climbing Harness,Climbing,Kitsap Forge,3,105.00,43.00,315.00,186.00,,N
5894,2025-04-22,Portland Pearl,Willamette,Avalanche Beacon,Snow,Nordvik Outdoor,1,339.15,178.00,339.15,161.15,1004,Y
5895,2025-04-23,Eugene,Willamette,Dry Bag 30L,Water,Fraser Valley Rubber,2,42.00,17.00,84.00,50.00,1009,Y
5896,2025-04-23,Bellingham,North Cascades,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,1,50.15,22.00,50.15,28.15,,N
5897,2025-04-23,Portland Pearl,Willamette,Belay Device,Climbing,Kitsap Forge,3,49.00,19.00,147.00,90.00,1005,Y
5898,2025-04-24,Seattle Flagship,Puget Sound,Quickdraw Set of 6,Climbing,Nordvik Outdoor,2,155.00,62.00,310.00,186.00,1039,Y
5899,2025-04-24,Boise,Inland,Down Sweater,Apparel,Olympic Down Works,3,185.00,74.00,555.00,333.00,1030,Y
5900,2025-04-24,Portland Pearl,Willamette,Vertex Climbing Harness,Climbing,Kitsap Forge,1,105.00,43.00,105.00,62.00,1014,Y
5901,2025-04-24,Bellevue,Puget Sound,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1037,Y
5902,2025-04-24,Eugene,Willamette,Trail Convertible Pant,Apparel,Cascade Textiles,3,75.65,36.00,226.95,118.95,1036,Y
5903,2025-04-24,Portland Pearl,Willamette,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,1004,Y
5904,2025-04-24,Eugene,Willamette,Nimbus 20F Sleeping Bag,Camping,Olympic Down Works,1,259.00,104.00,259.00,155.00,1060,Y
5905,2025-04-25,Tacoma,Puget Sound,Chalk Bag,Climbing,Kitsap Forge,1,26.00,9.00,26.00,17.00,1037,Y
5906,2025-04-25,Bellevue,Puget Sound,Approach Shoe,Footwear,Fraser Valley Rubber,3,129.00,52.00,387.00,231.00,,N
5907,2025-04-25,Boise,Inland,Titanium Cook Set,Camping,Sanko Technical,3,115.00,47.00,345.00,204.00,1020,Y
5908,2025-04-25,Seattle Flagship,Puget Sound,Titanium Cook Set,Camping,Sanko Technical,1,115.00,47.00,115.00,68.00,1056,Y
5909,2025-04-25,Eugene,Willamette,Summit Shell Jacket,Apparel,Cascade Textiles,1,254.15,121.00,254.15,133.15,1058,Y
5910,2025-04-26,Portland Pearl,Willamette,PFD Vest,Water,Kitsap Forge,2,95.00,38.00,190.00,114.00,1003,Y
5911,2025-04-26,Bellingham,North Cascades,Ridgeline 2P Tent,Camping,Cascade Textiles,1,296.65,142.00,296.65,154.65,,N
5912,2025-04-26,Tacoma,Puget Sound,Titanium Cook Set,Camping,Sanko Technical,1,115.00,47.00,115.00,68.00,1043,Y
5913,2025-04-26,Eugene,Willamette,Stormbreak Rain Jacket,Apparel,Cascade Textiles,1,169.00,68.00,169.00,101.00,1001,Y
5914,2025-04-26,Tacoma,Puget Sound,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1040,Y
5915,2025-04-26,Bellingham,North Cascades,Sun Hoody,Apparel,Cascade Textiles,2,62.00,24.00,124.00,76.00,1029,Y
5916,2025-04-26,Seattle Flagship,Puget Sound,Trailhead Sleeping Pad,Camping,Sanko Technical,2,99.00,41.00,198.00,116.00,1043,Y
5917,2025-04-27,Seattle Flagship,Puget Sound,Basecamp 65L Pack,Camping,Olympic Down Works,1,229.00,96.00,229.00,133.00,1050,Y
5918,2025-04-27,Seattle Flagship,Puget Sound,PFD Vest,Water,Kitsap Forge,3,95.00,38.00,285.00,171.00,1020,Y
5919,2025-04-27,Tacoma,Puget Sound,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,1006,Y
5920,2025-04-27,Bellevue,Puget Sound,Headlamp 400,Camping,Sanko Technical,2,44.00,16.00,88.00,56.00,1023,Y
5921,2025-04-27,Bellevue,Puget Sound,Snowshoe Kit,Snow,Kitsap Forge,1,179.00,76.00,179.00,103.00,1027,Y
5922,2025-04-27,Bellingham,North Cascades,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1053,Y
5923,2025-04-27,Tacoma,Puget Sound,Alpine 45L Pack,Camping,Olympic Down Works,1,189.00,78.00,189.00,111.00,1054,Y
5924,2025-04-27,Bellevue,Puget Sound,Trail Runner GTX,Footwear,Fraser Valley Rubber,1,149.00,61.00,149.00,88.00,,N
5925,2025-04-28,Spokane,Inland,Nimbus 20F Sleeping Bag,Camping,Olympic Down Works,1,259.00,104.00,259.00,155.00,1001,Y
5926,2025-04-28,Portland Pearl,Willamette,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1043,Y
5927,2025-04-28,Seattle Flagship,Puget Sound,Trailhead Sleeping Pad,Camping,Sanko Technical,1,99.00,41.00,99.00,58.00,1002,Y
5928,2025-04-28,Portland Pearl,Willamette,Quickdraw Set of 6,Climbing,Nordvik Outdoor,1,155.00,62.00,155.00,93.00,1023,Y
5929,2025-04-28,Tacoma,Puget Sound,Ridgeline 3P Tent,Camping,Cascade Textiles,1,419.00,168.00,419.00,251.00,1020,Y
5930,2025-04-28,Seattle Flagship,Puget Sound,Trail Convertible Pant,Apparel,Cascade Textiles,2,89.00,36.00,178.00,106.00,1049,Y
5931,2025-04-28,Bellingham,North Cascades,Chalk Bag,Climbing,Kitsap Forge,1,26.00,9.00,26.00,17.00,1054,Y
5932,2025-04-28,Portland Pearl,Willamette,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,,N
5933,2025-04-28,Seattle Flagship,Puget Sound,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,1,59.00,22.00,59.00,37.00,1059,Y
5934,2025-04-28,Tacoma,Puget Sound,Stormbreak Rain Jacket,Apparel,Cascade Textiles,1,169.00,68.00,169.00,101.00,1019,Y
5935,2025-04-28,Boise,Inland,Alpine 45L Pack,Camping,Olympic Down Works,1,189.00,78.00,189.00,111.00,1042,Y
5936,2025-04-28,Portland Pearl,Willamette,PFD Vest,Water,Kitsap Forge,1,95.00,38.00,95.00,57.00,1041,Y
5937,2025-04-29,Portland Pearl,Willamette,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,1,78.00,29.00,78.00,49.00,1042,Y
5938,2025-04-29,Seattle Flagship,Puget Sound,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,1003,Y
5939,2025-04-29,Bellevue,Puget Sound,Down Sweater,Apparel,Olympic Down Works,1,185.00,74.00,185.00,111.00,,N
5940,2025-04-29,Portland Pearl,Willamette,Belay Device,Climbing,Kitsap Forge,1,49.00,19.00,49.00,30.00,1032,Y
5941,2025-04-29,Bellevue,Puget Sound,Sun Hoody,Apparel,Cascade Textiles,3,62.00,24.00,186.00,114.00,1027,Y
5942,2025-04-29,Bellevue,Puget Sound,Quickdraw Set of 6,Climbing,Nordvik Outdoor,2,155.00,62.00,310.00,186.00,1026,Y
5943,2025-04-29,Tacoma,Puget Sound,Ridgeline 3P Tent,Camping,Cascade Textiles,1,419.00,168.00,419.00,251.00,,N
5944,2025-04-29,Portland Pearl,Willamette,Trailhead Sleeping Pad,Camping,Sanko Technical,1,99.00,41.00,99.00,58.00,1043,Y
5945,2025-04-29,Eugene,Willamette,Trailhead Sleeping Pad,Camping,Sanko Technical,1,99.00,41.00,99.00,58.00,1025,Y
5946,2025-04-29,Spokane,Inland,Sun Hoody,Apparel,Cascade Textiles,2,62.00,24.00,124.00,76.00,1023,Y
5947,2025-04-29,Bellingham,North Cascades,Vertex Climbing Harness,Climbing,Kitsap Forge,1,105.00,43.00,105.00,62.00,,N
5948,2025-04-29,Tacoma,Puget Sound,Chalk Bag,Climbing,Kitsap Forge,2,26.00,9.00,52.00,34.00,1054,Y
5949,2025-04-29,Seattle Flagship,Puget Sound,Trailhead Sleeping Pad,Camping,Sanko Technical,3,99.00,41.00,297.00,174.00,1035,Y
5950,2025-04-30,Seattle Flagship,Puget Sound,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1053,Y
5951,2025-04-30,Bellingham,North Cascades,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,1005,Y
5952,2025-04-30,Portland Pearl,Willamette,Alpine 45L Pack,Camping,Olympic Down Works,1,160.65,78.00,160.65,82.65,1009,Y
5953,2025-04-30,Portland Pearl,Willamette,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,1010,Y
5954,2025-04-30,Boise,Inland,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,1,59.00,22.00,59.00,37.00,1047,Y
5955,2025-04-30,Boise,Inland,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,1014,Y
5956,2025-04-30,Bellevue,Puget Sound,Cascade Camp Stove,Camping,Kitsap Forge,2,71.40,34.00,142.80,74.80,,N
5957,2025-05-01,Portland Pearl,Willamette,Basecamp 65L Pack,Camping,Olympic Down Works,1,229.00,96.00,229.00,133.00,1020,Y
5958,2025-05-01,Seattle Flagship,Puget Sound,Ridgeline 3P Tent,Camping,Cascade Textiles,1,356.15,168.00,356.15,188.15,1055,Y
5959,2025-05-01,Bellevue,Puget Sound,Snowshoe Kit,Snow,Kitsap Forge,1,179.00,76.00,179.00,103.00,1005,Y
5960,2025-05-01,Tacoma,Puget Sound,Belay Device,Climbing,Kitsap Forge,3,49.00,19.00,147.00,90.00,1022,Y
5961,2025-05-01,Spokane,Inland,PFD Vest,Water,Kitsap Forge,1,80.75,38.00,80.75,42.75,1050,Y
5962,2025-05-01,Bellevue,Puget Sound,Dry Bag 30L,Water,Fraser Valley Rubber,1,42.00,17.00,42.00,25.00,1056,Y
5963,2025-05-01,Seattle Flagship,Puget Sound,Titanium Cook Set,Camping,Sanko Technical,3,115.00,47.00,345.00,204.00,1013,Y
5964,2025-05-01,Portland Pearl,Willamette,Trail Runner GTX,Footwear,Fraser Valley Rubber,2,149.00,61.00,298.00,176.00,1004,Y
5965,2025-05-01,Bellingham,North Cascades,Nimbus 20F Sleeping Bag,Camping,Olympic Down Works,1,259.00,104.00,259.00,155.00,1056,Y
5966,2025-05-02,Eugene,Willamette,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1044,Y
5967,2025-05-02,Seattle Flagship,Puget Sound,PFD Vest,Water,Kitsap Forge,1,95.00,38.00,95.00,57.00,1028,Y
5968,2025-05-02,Portland Pearl,Willamette,Nimbus 20F Sleeping Bag,Camping,Olympic Down Works,1,259.00,104.00,259.00,155.00,,N
5969,2025-05-02,Spokane,Inland,Cascade Camp Stove,Camping,Kitsap Forge,1,84.00,34.00,84.00,50.00,1059,Y
5970,2025-05-02,Spokane,Inland,Stormbreak Rain Jacket,Apparel,Cascade Textiles,1,143.65,68.00,143.65,75.65,,N
5971,2025-05-03,Bellingham,North Cascades,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,3,78.00,29.00,234.00,147.00,,N
5972,2025-05-03,Seattle Flagship,Puget Sound,Belay Device,Climbing,Kitsap Forge,1,49.00,19.00,49.00,30.00,1058,Y
5973,2025-05-03,Seattle Flagship,Puget Sound,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,1009,Y
5974,2025-05-03,Portland Pearl,Willamette,Basecamp 65L Pack,Camping,Olympic Down Works,1,229.00,96.00,229.00,133.00,1011,Y
5975,2025-05-03,Seattle Flagship,Puget Sound,Ridgeline 3P Tent,Camping,Cascade Textiles,1,419.00,168.00,419.00,251.00,1027,Y
5976,2025-05-03,Tacoma,Puget Sound,Fleece Quarter-Zip,Apparel,Cascade Textiles,1,79.00,31.00,79.00,48.00,1049,Y
5977,2025-05-03,Tacoma,Puget Sound,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,1051,Y
5978,2025-05-03,Bellevue,Puget Sound,Titanium Cook Set,Camping,Sanko Technical,1,115.00,47.00,115.00,68.00,1019,Y
5979,2025-05-03,Bellingham,North Cascades,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,,N
5980,2025-05-03,Bellingham,North Cascades,Dry Bag 30L,Water,Fraser Valley Rubber,1,35.70,17.00,35.70,18.70,1010,Y
5981,2025-05-04,Tacoma,Puget Sound,Dry Bag 30L,Water,Fraser Valley Rubber,2,35.70,17.00,71.40,37.40,1009,Y
5982,2025-05-04,Seattle Flagship,Puget Sound,Stormbreak Rain Jacket,Apparel,Cascade Textiles,3,169.00,68.00,507.00,303.00,1034,Y
5983,2025-05-04,Seattle Flagship,Puget Sound,Alpine 45L Pack,Camping,Olympic Down Works,2,189.00,78.00,378.00,222.00,1016,Y
5984,2025-05-04,Spokane,Inland,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1025,Y
5985,2025-05-04,Bellingham,North Cascades,Sun Hoody,Apparel,Cascade Textiles,1,62.00,24.00,62.00,38.00,1054,Y
5986,2025-05-04,Eugene,Willamette,Stormbreak Rain Jacket,Apparel,Cascade Textiles,1,169.00,68.00,169.00,101.00,1041,Y
5987,2025-05-04,Seattle Flagship,Puget Sound,Trail Runner GTX,Footwear,Fraser Valley Rubber,2,149.00,61.00,298.00,176.00,1060,Y
5988,2025-05-04,Bellevue,Puget Sound,Sun Hoody,Apparel,Cascade Textiles,2,62.00,24.00,124.00,76.00,1033,Y
5989,2025-05-04,Eugene,Willamette,Headlamp 400,Camping,Sanko Technical,3,44.00,16.00,132.00,84.00,1001,Y
5990,2025-05-05,Eugene,Willamette,PFD Vest,Water,Kitsap Forge,2,95.00,38.00,190.00,114.00,1050,Y
5991,2025-05-05,Bellingham,North Cascades,Approach Shoe,Footwear,Fraser Valley Rubber,3,129.00,52.00,387.00,231.00,1027,Y
5992,2025-05-05,Tacoma,Puget Sound,Headlamp 400,Camping,Sanko Technical,2,44.00,16.00,88.00,56.00,1036,Y
5993,2025-05-05,Tacoma,Puget Sound,Vertex Climbing Harness,Climbing,Kitsap Forge,2,105.00,43.00,210.00,124.00,1025,Y
5994,2025-05-05,Seattle Flagship,Puget Sound,Stormbreak Rain Jacket,Apparel,Cascade Textiles,2,169.00,68.00,338.00,202.00,1031,Y
5995,2025-05-05,Seattle Flagship,Puget Sound,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,1,24.00,8.50,24.00,15.50,,N
5996,2025-05-05,Tacoma,Puget Sound,Chalk Bag,Climbing,Kitsap Forge,3,26.00,9.00,78.00,51.00,1053,Y
5997,2025-05-05,Bellingham,North Cascades,Ridgeline 3P Tent,Camping,Cascade Textiles,1,419.00,168.00,419.00,251.00,1024,Y
5998,2025-05-05,Spokane,Inland,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1028,Y
5999,2025-05-05,Bellingham,North Cascades,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,,N
6000,2025-05-05,Portland Pearl,Willamette,Quickdraw Set of 6,Climbing,Nordvik Outdoor,1,155.00,62.00,155.00,93.00,,N
6001,2025-05-06,Portland Pearl,Willamette,Cascade Camp Stove,Camping,Kitsap Forge,3,84.00,34.00,252.00,150.00,1010,Y
6002,2025-05-06,Tacoma,Puget Sound,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,2,59.00,22.00,118.00,74.00,1045,Y
6003,2025-05-06,Seattle Flagship,Puget Sound,Cascade Camp Stove,Camping,Kitsap Forge,1,71.40,34.00,71.40,37.40,1027,Y
6004,2025-05-06,Seattle Flagship,Puget Sound,Trail Convertible Pant,Apparel,Cascade Textiles,2,89.00,36.00,178.00,106.00,1039,Y
6005,2025-05-06,Boise,Inland,Trail Convertible Pant,Apparel,Cascade Textiles,2,89.00,36.00,178.00,106.00,,N
6006,2025-05-06,Seattle Flagship,Puget Sound,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1027,Y
6007,2025-05-06,Bellingham,North Cascades,Basecamp 65L Pack,Camping,Olympic Down Works,1,229.00,96.00,229.00,133.00,,N
6008,2025-05-07,Seattle Flagship,Puget Sound,Quickdraw Set of 6,Climbing,Nordvik Outdoor,3,155.00,62.00,465.00,279.00,1034,Y
6009,2025-05-07,Boise,Inland,Trail Runner GTX,Footwear,Fraser Valley Rubber,1,149.00,61.00,149.00,88.00,1020,Y
6010,2025-05-07,Seattle Flagship,Puget Sound,Ridgeline 3P Tent,Camping,Cascade Textiles,1,419.00,168.00,419.00,251.00,1025,Y
6011,2025-05-07,Bellingham,North Cascades,Headlamp 400,Camping,Sanko Technical,1,44.00,16.00,44.00,28.00,,N
6012,2025-05-07,Spokane,Inland,Trailhead Sleeping Pad,Camping,Sanko Technical,2,99.00,41.00,198.00,116.00,,N
6013,2025-05-07,Bellingham,North Cascades,Trail Convertible Pant,Apparel,Cascade Textiles,3,89.00,36.00,267.00,159.00,,N
6014,2025-05-07,Tacoma,Puget Sound,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,1020,Y
6015,2025-05-07,Seattle Flagship,Puget Sound,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1029,Y
6016,2025-05-07,Spokane,Inland,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,288.15,138.00,288.15,150.15,1038,Y
6017,2025-05-07,Boise,Inland,Dry Bag 30L,Water,Fraser Valley Rubber,1,42.00,17.00,42.00,25.00,1006,Y
6018,2025-05-07,Tacoma,Puget Sound,Trailhead Sleeping Pad,Camping,Sanko Technical,3,99.00,41.00,297.00,174.00,1018,Y
6019,2025-05-08,Bellevue,Puget Sound,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1004,Y
